"symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"APCS",36.5606597984529,7.58378438250856,1.37362742587536,5.52099080118156,3.37093429086959e-08,1.63317655497155e-05
"PLIN5",105.827552738728,3.40123456892522,0.618051938709569,5.50315330460197,3.73057752628312e-08,1.72335330190902e-05
"UGT2B10",25.7577945075106,6.61664401904621,1.20955791099266,5.4702994862115,4.4927574216147e-08,2.0282757596126e-05
"AFM",19.4574549144179,8.12649051878541,1.51349876277978,5.36934070818786,7.9025001103735e-08,3.48833915983243e-05
"BHMT",49.9255223413749,4.7534560684247,0.90411531090005,5.25757722617552,1.45965605496086e-07,6.30317562516142e-05
"PRG4",923.016352976901,3.73811229653462,0.712233227324006,5.24843850739654,1.53393824454153e-07,6.4830104871432e-05
"VTN",191.603855192263,3.27989865719467,0.631678611812366,5.19235350993478,2.07652242450122e-07,8.35939601918681e-05
"LGALS4",30.0408056335307,3.2267229283139,0.621732153576481,5.18989231898713,2.10415727426168e-07,8.35939601918681e-05
"HP",1322.66115410577,3.87855151583018,0.755918602328138,5.1309115874179,2.88342330166519e-07,0.000110238404766513
"CFHR2",31.7221129946079,7.62836529597946,1.48679194152071,5.13075507268157,2.88582211430661e-07,0.000110238404766513
"SERPINA4",64.1622559848773,9.9528286465215,1.97775100779718,5.03239720636368,4.8438434475757e-07,0.000178181678227118
"TSPAN8",206.666470277304,3.80072188996166,0.75799028442914,5.01420924256842,5.32520116779131e-07,0.000192326901812739
"PSCA",311.957048325796,3.43518857865872,0.697063954967725,4.92808235769095,8.30406150678353e-07,0.000289389259246926
"G6PC",16.4077236451144,5.52714484138825,1.12447090645928,4.91532934257239,8.86333306786885e-07,0.00030355387596577
"SULT2A1",60.3047750245936,9.65181651833035,1.97388846649764,4.88974766414032,1.0096531993588e-06,0.000334262519201055
"AKR1C1",737.602704044475,2.94710454371406,0.612411216127228,4.81229681316255,1.49205537285683e-06,0.000455972121945046
"C4BPB",28.270609615893,3.47871376853427,0.724154505010465,4.80382811190824,1.55660472868647e-06,0.000463605370107843
"CYP4A11",23.2006812665358,6.45529199917905,1.34403586395008,4.80291647888558,1.56371122619943e-06,0.000463605370107843
"ADH1A",92.67854637484,3.6353707368788,0.773407416095566,4.70046014716466,2.59575912845552e-06,0.000716141101772785
"LCN10",97.0546562002108,2.77347986237517,0.590784201855967,4.6945735069797,2.67163531291252e-06,0.000723909918923461
"SERPIND1",36.7792872904526,3.77417413505841,0.804272459494006,4.69265618946204,2.69680497383891e-06,0.000723909918923461
"PON1",25.5880447504993,5.06110590215835,1.09140574077121,4.6372359179475,3.53099311117245e-06,0.000922890094214861
"SERTM2",16.8608321352303,4.63025576868775,1.00221954196238,4.62000148153325,3.83737303856358e-06,0.000989942571922429
"SERPINA10",11.4627470400833,5.93403826462807,1.29007630234162,4.59975759097132,4.22982861530648e-06,0.00107719635403138
"ST6GALNAC1",75.5545097550322,2.82189097989881,0.614561091177089,4.59171760205963,4.39612956115902e-06,0.00110537617218814
"GSTA1",150.28518275374,4.60085841279986,1.00435815548303,4.5808941637828,4.62992117038044e-06,0.00112157017229801
"TTR",170.818801892471,3.27621189012491,0.722351118486243,4.53548393057179,5.74715541928607e-06,0.00137543970179155
"F9",14.5094819762339,6.75931044924496,1.49629080017549,4.51737753680782,6.26102162474118e-06,0.00146316392416304
"HABP2",27.2530469764574,4.8649526558074,1.08457182357081,4.48559749578425,7.27098888994796e-06,0.00166012555528651
"CYP8B1",25.2020993067178,4.69667956870262,1.04859131159187,4.47903727294152,7.49804415456236e-06,0.00169251305779803
"HPR",165.27515200158,3.5883688445324,0.802036299151243,4.47407286718793,7.67435695844203e-06,0.0016953667473065
"AKR1C2",857.353247366997,2.80020389692217,0.625900917796273,4.47387728201674,7.68138377253249e-06,0.0016953667473065
"ADH6",31.7775481916904,2.57534814631825,0.579614237125065,4.44321064142971,8.86263217877812e-06,0.00193458599559614
"FGG",422.952380737103,4.6337238987177,1.04460813006308,4.43584897088433,9.17101313385553e-06,0.00198014135750985
"GCNA",139.781273404104,1.45185274429306,0.3402411240757,4.26712893168681,1.98004735348341e-05,0.00397289501309036
"SLC10A1",11.8416781945027,4.0215500873186,0.948265298963018,4.24095460596987,2.22571151324948e-05,0.00441001049212936
"GPR88",21.543564205607,2.50163815973285,0.598662245179006,4.1787137570114,2.9316238004832e-05,0.00559940145892292
"SLC2A2",50.9896597526799,7.67439469586128,1.84334823823257,4.16329076442963,3.13693484361463e-05,0.00587849752203405
"GLYATL1",16.9203309304788,3.64147247477774,0.886547683198758,4.10747503353561,4.00008000356018e-05,0.00737629335954905
"PLEKHA7",204.650324795005,1.47995954502829,0.363576183579785,4.07056240718673,4.68997746631614e-05,0.0085469460909086
"CETP",366.939757524089,2.00123594712762,0.494767035368934,4.04480453237019,5.23667976238517e-05,0.00937129790991163
"DIO1",12.4821040449554,2.31405503026958,0.573962288899486,4.03171963563415,5.53702170275093e-05,0.00982030349137897
"PKIB",280.500657552803,1.91229309326076,0.476487165420648,4.01331501043173,5.98719272096929e-05,0.010432420720117
"SERPINA6",21.181017063211,6.49204877298495,1.63007422867283,3.98267064087665,6.81451634187891e-05,0.0115695344115455
"CXCL13",1226.25919578613,2.67707768215946,0.675207476449497,3.96482233318353,7.34506334149918e-05,0.0120987845855351
"RBP4",403.025881557008,3.14513574267634,0.793421224837942,3.96401765445428,7.36987985727824e-05,0.0120987845855351
"ACSM2B",17.3560038066356,4.90202169066176,1.24011791381113,3.95286741370977,7.72202292787908e-05,0.0125729724130648
"CYP1A2",17.4501678587235,5.7265748431468,1.45298184270335,3.94125698948323,8.10557267144605e-05,0.0130901703695613
"C8A",23.0064680313171,6.79588545247046,1.72747640121252,3.93399611577931,8.35451336936731e-05,0.0133202250795455
"A1CF",26.2585262703319,4.88161699905333,1.24113019472003,3.93320299499644,8.38213922142162e-05,0.0133202250795455
"GP1BA",91.2685089870638,1.84714798864276,0.470207931550209,3.92836416551498,8.55256353372365e-05,0.0134831842884037
"ACSM2A",15.9709593522403,4.61385026710768,1.18222702729034,3.9026770329237,9.51346078438498e-05,0.0146492546527925
"AADAC",142.030625986815,3.80923799770806,0.977471958273009,3.89703046258043,9.73793743678986e-05,0.0148795684034149
"GYS2",13.6035309049181,2.67999671238278,0.689776044743516,3.88531427382246,0.000102197597167272,0.0153473039606718
"CLEC17A",29.8578889080581,2.32077837618564,0.598066615207685,3.88046802341529,0.000104255651750946,0.0153878739944868
"CCDC68",131.47467622776,2.48557821436686,0.644511109045842,3.85653277264159,0.000115006685262537,0.0167977411474635
"CTAGE11P",10.8550179898387,1.93817706929879,0.506494725508891,3.82664808078987,0.000129900018480727,0.018834554504388
"SPINK1",105.653778634111,3.84552577844101,1.0116451354936,3.80125959540617,0.000143962375375772,0.0207222364091619
"SYTL4",291.344047962305,1.64306404190887,0.433779994570647,3.78778196891069,0.000151998141646351,0.0217215186018929
"PLEKHG6",51.9120838573695,2.30219820473708,0.609238423967535,3.77881321034302,0.000157577565333993,0.022199437998542
"AGXT",23.7129292644577,4.37430919641638,1.15904099498067,3.77407634014648,0.000160601580205036,0.0224661252760059
"ADH1C",120.807753765964,2.62207988938206,0.695232482478551,3.77151522039673,0.000162259258670155,0.0225392861134543
"TMEM38A",63.7149861001988,1.63134898863111,0.434870584746842,3.75134360853768,0.000175889452550712,0.0242629728157454
"ORM2",67.4394003737377,3.35299158333151,0.894719812848521,3.74753250702763,0.000178582698697386,0.0244645981167233
"FCER2",62.3187129449513,2.42297556035069,0.647770011370477,3.74048739185137,0.000183663759659297,0.0248183464072943
"AGXT2",4.38163542156623,5.37167322642287,1.43674410015924,3.73878217131882,0.000184913862470264,0.0248184389466846
"GPC3",800.847878985153,1.7574366202784,0.473517895766013,3.71144709839401,0.000206077740214669,0.0269311067870012
"BCL2L14",50.6806434455655,2.44896503702159,0.660523081296932,3.70761462599168,0.000209220722927964,0.0271264476256135
"MAGI1",511.901945122468,1.43843232654332,0.388103978325647,3.70630657471997,0.000210303711958542,0.0271264476256135
"SPARCL1",11867.3912440253,1.62230828434186,0.438727422636265,3.69775901992537,0.000217511228455746,0.0277202725499438
"TMPRSS6",12.0605022549832,2.5773543686842,0.697704394287559,3.69404921308543,0.000220711057476352,0.0278869607019158
"PRAP1",11.3966627524022,2.78219667920949,0.755429087715188,3.68293559839522,0.000230563423053857,0.0287997728048182
"AKR1B10",102.203736125008,4.16810393937097,1.13221258075286,3.68137928356122,0.000231975616631641,0.0287997728048182
"117153",13.4653334728282,4.92188376573424,1.34412779114291,3.66176772637753,0.000250480912678607,0.0305248641070421
"SIDT2",1683.74767558254,0.830326578239947,0.22704612608484,3.65708322162555,0.000255101575013709,0.0307111374913474
"PPP2R1B",1712.72889424153,0.886595926735655,0.242569327362014,3.65502075789033,0.00025716116988379,0.0307725872203108
"SAMD5",381.159146139947,1.7364048499611,0.478172970687489,3.63133208358599,0.000281962088543215,0.0335382929749845
"UNC5CL",159.297881013973,1.43338222914112,0.395827570514959,3.62122887821163,0.000293206972600041,0.0340885944101967
"INO80",1881.28717901,0.342471633838546,0.0950107686781396,3.6045559740571,0.000312687056042173,0.035982106557545
"SERPINA7",14.3373284901537,7.62596151058151,2.11598087041307,3.60398414617652,0.000313376179745031,0.035982106557545
"PDE1C",28.6655567878902,1.62392574674593,0.450798939504442,3.60232823202977,0.000315379791129965,0.0360040469598025
"CRP",19.1685489985814,3.46667317174877,0.965947943848561,3.58888198253908,0.000332099128238276,0.0376960976190007
"GSTA2",23.4506077591208,4.8303856004151,1.34859298343736,3.58179647954505,0.0003412395898459,0.0385135409812441
"GCKR",14.4170672220823,2.96640140135861,0.832755699689358,3.56215082342296,0.0003678289564345,0.0410480583742411
"HOMEZ",696.442138029642,0.572836894712843,0.161217647405664,3.55318976508473,0.000380589811733776,0.0419320478630551
"CAMK4",108.369551616569,1.61351656462395,0.454235394418695,3.55215948481697,0.000382083198913259,0.0419320478630551
"DGKE",303.880217512869,1.06894937528491,0.301125160977463,3.54985073919119,0.000385449626806797,0.0420690735543419
"CLU",9851.41158575923,2.21596183736113,0.626341328855928,3.53794606114975,0.000403252425643512,0.0435337292553409
"MLXIPL",62.8246596714808,2.12004164234791,0.601287593169504,3.52583633261541,0.000422147768131935,0.0453272608982311
"HMGCS2",243.878594450572,4.97928635294403,1.41467964787775,3.51972714134523,0.00043199096446959,0.0461347769796986
"LINC00643",11.794887740246,3.61293755330393,1.02769409327071,3.51557684038594,0.000438799759592887,0.0463952860472139
"MBL2",23.8710196615646,3.71059385490777,1.05552708448265,3.51539426079857,0.000439101579584989,0.0463952860472139
"SNX29P2",547.990207693815,0.98339971799683,0.280276119585303,3.50868179369641,0.000450333347808093,0.0473302731262432
"CAPN12",78.6565344608123,1.43562326170192,0.40940343648792,3.50662240165216,0.000453832655406019,0.0474470098262377
"HGD",53.6207413092751,3.44434961765082,0.984863642170705,3.49728578675038,0.000470018019047755,0.048742532206126
"ITIH4",219.278130648581,1.56188580682451,0.446886621424082,3.49503818630169,0.000473993935002956,0.048784536398439
"AGMAT",88.2844756950291,1.19526115972689,0.342284723455242,3.49200848831684,0.000479403012158733,0.0489164983662249
"LTF",463.742784797233,2.28779265617485,0.662060920858066,3.45556214556472,0.000549146583633314,0.0542698892402595
"PPP1R16B",1164.09377147353,1.31921514060588,0.382083242507569,3.45269039266947,0.000555025639306429,0.054579352966252
"SLCO1B3",8.18385263959686,9.57675625412297,2.78851052764764,3.43436259579118,0.000593949108582975,0.0569961598690445
"SAA1",457.703088817779,2.63821606857686,0.772413787815587,3.41554761216501,0.000636539003382176,0.0597648936532979
"SYNPO",2256.76752662846,0.755574006666528,0.221252233872125,3.41498927917365,0.000637845220222471,0.0597648936532979
"EFCAB1",17.6647699120776,2.40668272201407,0.705438469660862,3.41161252968111,0.000645798393572526,0.0602260060559843
"RGN",49.333406524103,2.1960361271438,0.648104247333328,3.38839953013662,0.000703017790363166,0.0650661417566566
"MYO18B",15.5361978425141,2.91126512404248,0.859307705169732,3.38791925933847,0.000704249923362926,0.0650661417566566
"PRUNE2",2326.06499664312,1.81358892181206,0.537024868305647,3.37710416937314,0.000732533023037162,0.0673659072667138
"CYP3A5",138.332531714352,1.96261243649256,0.581894972747898,3.37279496886606,0.000744093383655526,0.0678012429951072
"ADAMTSL3",275.58072775339,1.55971714656235,0.462974883487026,3.36890229296004,0.00075468176221593,0.0679095487853505
"P2RX5",44.8767062458177,1.59769897445576,0.474449160324118,3.36748193076009,0.000758579972920611,0.0679095487853505
"LTBP1",1765.81582237192,1.3926932633981,0.413746979276908,3.36605058925643,0.000762527223981878,0.0679095487853505
"NUGGC",73.1890870893891,2.13615212804828,0.634839221187301,3.36487106775344,0.000765794347962067,0.0679095487853505
"AKR1D1",10.3921681251254,3.23597605895503,0.962858519709633,3.36080119011763,0.000777167443891801,0.0686117960242966
"EMCN",1300.01651803667,1.26492051240513,0.376551413504174,3.35922391217132,0.000781617084645962,0.0686992998646345
"SLC22A7",5.78245759870975,4.86429428004414,1.45050773748342,3.35351143213033,0.000797931174957261,0.0698242504817227
"SLCO1B1",23.018097448293,5.37972619724009,1.60715904884922,3.34735146536501,0.000815876973606757,0.0710814921215992
"TENM1",202.208479606186,2.01352218262069,0.602056178833402,3.34440913225451,0.000824580366684097,0.0715260454314974
"SLC5A5",6.7781001449467,2.65109614966848,0.794728756962228,3.33585028406677,0.000850389471150581,0.0728109329954101
"LRRC17",246.203909459292,1.51179823369927,0.454274229047344,3.3279418840678,0.000874901157024299,0.074269387107396
"CXCR5",58.8011091232066,2.17361168462379,0.655007728606334,3.31845196582429,0.0009051788946488,0.0761884473021346
"AMDHD1",121.853177369775,1.91541999959491,0.578808571341169,3.30924608658897,0.000935475746739459,0.0783332950075992
"SMIM24",35.2000334044849,2.75960179720438,0.834137921227896,3.3083279479035,0.000938548339297654,0.0783332950075992
"SGK2",91.9527675216509,2.01647279965633,0.610762426333321,3.30156655471117,0.000961465216224951,0.0799102303560352
"CFI",2736.57425584296,1.74029209643407,0.529883456273931,3.28429218883633,0.00102238865943222,0.0842685822861476
"DESI1",2198.74845180115,0.494562072564824,0.150822509880093,3.27909987015872,0.00104138774484614,0.0851280912083278
"PLA2G2D",973.468953216486,2.37848326135135,0.727465686179453,3.26954701305956,0.00107719835318564,0.0869815775921935
"ADIRF",503.238702267734,1.64556065042869,0.503656712745016,3.26722668195982,0.00108606680018883,0.0870646986320351
"ALKAL2",22.6058455837856,2.10865662979017,0.647284169356908,3.25769844160591,0.00112319695658433,0.0885936526215523
"RFTN1",1569.20824717791,1.05970613645675,0.325637796806208,3.25424796153931,0.0011369299513686,0.089264729462395
"FRAT1",151.485181412473,0.76497695214783,0.235331872248804,3.25063046002991,0.00115149423690724,0.0896991432232372
"ELL3",270.522122743397,0.933588378321912,0.287385915496947,3.24855300131029,0.0011599359715574,0.0897917493469873
"CFHR5",8.79057358499578,5.44178403345354,1.6756623987869,3.24754200929323,0.00116406478506174,0.0897917493469873
"MOV10L1",31.1796011999905,2.23011844768976,0.6871723246047,3.24535544846432,0.00117304102485872,0.0898752688224278
"CFAP46",15.9780047245235,2.17972999869619,0.671813445273908,3.24454655385392,0.0011763778641679,0.0898752688224278
"ZBTB6",963.846014642173,0.371688655951589,0.114764976665759,3.23869412733899,0.00120078273272246,0.0903503679574765
"SLC25A47",3.55513122859952,3.86079392473142,1.19382207039492,3.23397767596493,0.00122078997581292,0.0903503679574765
"TM4SF5",12.9110615952287,7.9756987628696,2.46650677873559,3.2336009905305,0.00122240108427051,0.0903503679574765
"ATP2A3",1206.80787060983,1.51374484585909,0.468138575776174,3.23354007592581,0.00122266180444174,0.0903503679574765
"PRPS1L1",1.23431586850848,2.22604576185098,0.689793415366015,3.22711947122576,0.00125043238516054,0.0913183415398127
"RC3H2",1252.57507906683,0.361491009137154,0.112209430140126,3.22157423565673,0.00127488430546009,0.0920883703405787
"SLC13A5",15.7993077854728,2.5548952340524,0.793563225976197,3.21952322186995,0.0012840396033208,0.0921848566835917
"MAP1LC3C",96.2837151927481,1.80506035507886,0.561444014486037,3.21503179035806,0.00130430076799621,0.0928624747508127
"ZHX2",1049.47749508069,0.866313740875924,0.269995853091783,3.2086186915672,0.0013337424606131,0.0946195008486381
"PROC",17.6902609593904,1.84280439624647,0.575703613563912,3.20096027335756,0.00136970415153644,0.0963444941275612
"FAT4",553.544757522276,1.43643599854231,0.448945230094092,3.19957959736259,0.00137628177866449,0.0963444941275612
"LINC01091",43.8762826911625,1.49735275517429,0.468088377615703,3.19886762154049,0.00137968504937833,0.0963444941275612
"TRPM6",116.364018394149,1.60841297853133,0.503058414788643,3.1972688086474,0.00138735573627015,0.0963444941275612
"FAM110C",107.973867550547,2.51512340561648,0.788862973549713,3.18828933534423,0.00143117252029694,0.0983695880386795
"PRSS12",257.744457513736,1.85109703032729,0.580900906575645,3.18659690383223,0.00143957254342027,0.0986057551810352
"FZD4",1393.25723425463,0.839045584597777,0.263594766561268,3.1830889343653,0.0014571285083715,0.0994652944683556
"OTUD7A",40.5286855929648,1.0590555940369,0.332844095674397,3.18183680527991,0.00146344254337841,0.0995541872659888
"CFB",1203.15171512482,1.54005504712276,0.484220923999293,3.1804801709168,0.00147031201273115,0.099680129081541
"OTC",10.9268244588173,3.2012216119976,1.00934184030711,3.17159309577772,0.00151605266606084,0.101352236596893
"ALDH3A1",49.4306236504905,2.18220650015011,0.689219518762452,3.16619950646266,0.00154444826274939,0.102605084586133
"NELL2",427.670626629156,1.35174092547175,0.428267625412863,3.156299578257,0.00159784655809936,0.105447255913906
"GSDMB",277.082915804159,1.1884509715665,0.377298517226628,3.14989568552332,0.00163328768465318,0.107071808338661
"RNF152",74.4925310341871,1.31331064816865,0.416957490056762,3.14974710728873,0.00163411848388862,0.107071808338661
"CCL16",7.9008017087277,2.99366560669117,0.950689724923471,3.14894074082073,0.00163863419930291,0.107071808338661
"CYP2A6",10.2685380172542,2.60355889574909,0.827813292583717,3.14510399757297,0.0016602779851541,0.107145996950894
"TCF21",47.4991704400027,2.83170786621571,0.900408121284608,3.14491595452929,0.0016613455024605,0.107145996950894
"C6",137.973174419381,2.29713037629527,0.73116922557422,3.14172191053477,0.00167957477292053,0.10736016353558
"ALDH8A1",29.4072973973181,1.40401373976667,0.44694134987545,3.1413825106089,0.00168152259658231,0.10736016353558
"DNMBP",808.210157826352,0.719829606050682,0.229264022496376,3.13974080282073,0.00169097376330053,0.10736016353558
"FTCD",19.1232238318604,2.19539764403204,0.699696391671953,3.13764322663727,0.00170312042344949,0.107422968781446
"CCL24",52.2415992015612,2.02941861699608,0.646810432628752,3.1375786700721,0.00170349552789748,0.107422968781446
"LPA",6.19571892106332,4.07410399678468,1.30126353119328,3.13088309871303,0.00174281520590409,0.109554687500249
"PAH",47.7169339322791,3.12818028941098,0.999671886969761,3.12920702300954,0.00175278768376453,0.109833989117661
"AOC3",1195.79759778607,1.35192000075177,0.432326460045726,3.12708132786687,0.00176551081207535,0.110020396181337
"PDE7B",269.639730417778,1.19779553740118,0.383435283347321,3.12385320136592,0.00178499487529876,0.110230314855685
"CLDN2",11.0962085999872,2.40500436555148,0.771477427559526,3.11740082034469,0.00182453325458133,0.112205970801868
"APOA5",8.07511895544146,5.27204371898524,1.69944811902479,3.1022092760387,0.00192082114490021,0.116484224396372
"CD19",72.4506566741162,1.92030945986978,0.619697095038299,3.09878725468465,0.0019431449766868,0.117195302409969
"S1PR1",1056.52620620172,1.15544030571599,0.373059307131777,3.09720273325831,0.00195356220242496,0.117237340147944
"LINC02532",3.33645957647985,4.84351298277713,1.56608814029767,3.09274609656167,0.00198313728166326,0.118653731816142
"DMD",1162.47326477083,1.00257390510913,0.325056005104435,3.08431128594906,0.00204024000239869,0.120617045856094
"ARHGEF5",1346.68732568535,1.37579872481097,0.446729783701878,3.07971121470848,0.00207201394492709,0.1216465376361
"AICDA",7.17660933010688,2.54364503266276,0.826090777297311,3.07913500860608,0.00207602578829228,0.1216465376361
"EPB41L4B",250.597708267217,1.805821492866,0.58732432263186,3.07465811184855,0.00210743982728316,0.122763005070829
"HSD17B2",46.286562303867,2.45026023714065,0.797516032727579,3.07236486363859,0.00212369967257392,0.123348451157919
"GALNT12",484.180052910294,1.12786379917133,0.367595528612982,3.06821958206891,0.00215338323707971,0.124425719151147
"ACO1",2014.08613434544,0.826378349447998,0.269351760853129,3.06802653463477,0.00215477483830016,0.124425719151147
"PROKR1",2.78506456710811,2.79192265121736,0.910359226072848,3.06683622382924,0.00216337354014646,0.124560150728896
"DPP6",47.3600179126761,2.56553411398411,0.837704206137913,3.06257757235343,0.00219439591264926,0.125981157251054
"ABCC11",258.291114370722,1.88492486764357,0.617086740010855,3.05455415815679,0.00225395314877358,0.127557052271334
"HDAC9",440.544762892489,0.953315349948572,0.3124087652749,3.05150000868162,0.00227701041884184,0.128495837954188
"GREM1",740.720868531923,1.68722406168626,0.55427268256411,3.0440325037868,0.00233429918409177,0.130700130649123
"RUNDC3B",78.0561474590814,1.34550645110916,0.442602177938967,3.03999057884142,0.00236585549147967,0.131503726393395
"MAOA",1040.84976897746,1.65876476395466,0.547138993970152,3.0317063529293,0.00243175642987912,0.133807229149914
"HIVEP2",1582.7151489142,0.768169544549673,0.253861190672813,3.02594320350337,0.00247858856289069,0.135260118717749
"AKR1C4",7.95220290617129,3.55776241692612,1.18052105939699,3.01372210906889,0.00258064064869824,0.138545529312816
"SYNPO2",1553.1723996916,1.26766528603477,0.420754362565855,3.01283931628006,0.00258815916703497,0.138574646075425
"TPCN2",1890.01386289016,1.06238452083051,0.352746103792972,3.01175409000132,0.002597429201762,0.13869713350484
"MEP1B",3.45276740608603,2.5293504655411,0.840085393829927,3.01082542812684,0.00260538595185027,0.138749025596659
"SLC1A2",110.993950572435,1.83126467903794,0.608420784735954,3.00986541712687,0.00261363472036183,0.138816149960608
"IGFBP5",15033.4960436018,1.26399342348584,0.420779971487357,3.00392962863208,0.00266516962043054,0.140782238595017
"TMEM88",55.6442279256386,1.00025602615023,0.333157221147967,3.00235433199866,0.00267900151978033,0.140782238595017
"CLLU1",28.0315898283258,1.69313191183697,0.564691409717759,2.99833127031846,0.0027146242557639,0.142235523870602
"BHLHA15",22.739789088333,2.23984895361263,0.747748237138625,2.99545868831969,0.00274032418371509,0.1425423688275
"CELF1",4829.2718593914,0.372887022574374,0.124488162106811,2.99536129591532,0.00274119940052885,0.1425423688275
"SPTAN1",8474.97877405056,0.459157806614423,0.153468202628639,2.9918758332336,0.00277269011427109,0.143803437153736
"GCNT1",779.440356970576,1.10985315648642,0.371286017278272,2.98921344957251,0.0027969666306999,0.14468475300058
"CUX2",26.2921193250438,1.80460290590342,0.604906597809064,2.98327528983744,0.00285181361025737,0.147138767673123
"FAM177B",11.4519002007656,2.53549287092767,0.850327477059759,2.98178400596301,0.00286574104360577,0.147413385369737
"IL17REL",5.81025432338772,2.11929937126382,0.711038980393173,2.9805670711498,0.00287715224973366,0.147413385369737
"MUC6",3.98433844542389,3.40455528722629,1.1423425115085,2.98032792523012,0.00287939959340807,0.147413385369737
"LOC100506123",690.619867022009,1.01349824233933,0.340576106432729,2.97583483749032,0.00292192179569987,0.148184109673322
"SEC23IP",2652.78388707337,0.379414774913201,0.127509263403409,2.97558596752945,0.00292429374707723,0.148184109673322
"COLEC10",8.28863558014252,3.33163593410386,1.1209484007989,2.97215815797534,0.00295714308817918,0.148693456164565
"ADD3",5569.98711537676,0.607866488878773,0.204624572015921,2.97064268914624,0.00297177316237074,0.148693456164565
"KHNYN",3120.44893580676,0.5367640851574,0.180845289151232,2.9680844199847,0.00299662016233589,0.149185120061755
"SLC22A1",33.142731548934,1.25587879180325,0.423353977369519,2.96649815269616,0.0030121217057584,0.149581963907962
