pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,0.000183587295759133,0.00152671491754356,0.65749442257324,2.54289598520706,0,44,CXCR6|CCL5|CCR5|CCL4|CXCL9|CXCR3|CXCL2|CXCL16|CXCL6|CXCL13|CCL3|CXCL10|CCR7|CCRL2|CX3CL1|CCL19|XCL2|CCR2|CXCR4|CX3CR1|CCL21|CXCL12|CCL22|XCL1|CXCL11
REACTOME_NEUTROPHIL_DEGRANULATION,0.000160359204618345,0.00152671491754356,0.444397467151363,2.46307679233127,0,427,PIGR|GSDMD|ITGAL|ARHGAP9|TBC1D10C|SERPINA1|HLA-C|RAB37|HLA-B|SLC27A2|CHI3L1|CD300A|ITGB2|FCN1|DIAPH1|VNN1|ANPEP|HK3|CYBA|ACAA1|PTPN6|OSCAR|VAMP8|TCIRG1|CTSH|B2M|RNASET2|FGR|CD14|METTL7A|MVP|CST3|TNFRSF1B|HLA-A|GALNS|CPPED1|ORM2|TLR2|CTSS|LRG1|UNC13D|C3|DOK3|BIN2|GMFG|LAIR1|SERPINB1|NAPRT|FTL|LILRA3|ALDH3B1|RHOG|MAN2B1|NCKAP1L|PTPRC|ERP44|CD33|ARSA|PTPRN2|TYROBP|PADI2|CD53|FUCA2|GAA|ADA2|COTL1|SIGLEC5|ADAM8|GRN|LYZ|DNASE1L1|DOCK2|ORMDL3|ADGRE5|ACTR1B|SIGLEC14|CLEC12A|AMPD3|CAPN1|GCA|NFAM1|B4GALT1|CD47|CYSTM1|GHDC|FGL2|FUCA1|TMBIM1|TRPM2|CRISPLD2|LTA4H|MMP25|ALOX5|PLAC8|SIGLEC9|PSAP|CREG1|NBEAL2|A1BG|LILRB2|GUSB|NFKB1|CTSD|HMOX2|DBNL|ATG7|TOLLIP|ITGAX|ORM1|HVCN1|CNN2|OLFM4|TOM1|IST1|PFKL|C3AR1|DPP7|CDA|LAMP1|APRT|ENPP4|PYCARD|FCER1G|IDH1|CYBB|DYNLT1|DNAJC3|GM2A|PDXK|SNAP23|GPR84|CTSC|CHIT1|ITGAM|PTAFR|CD68|BST2|CFP|GLB1|TMEM63A|JUP|YPEL5|PSMD7|DNAJC5|FTH1|SELL|TCN1|SLPI|CMTM6|NHLRC3|PLAUR|IQGAP2|TMEM179B|RAB31|RAP1A|FPR2|PNP|RAP2C|C5AR1|OSTF1|CTSB|DEFA1|RHOA|PTPRB|CR1|HSPA1A|ALAD|CTSZ|PRKCD|TMC6|GLIPR1|P2RX1|ARPC5|CTSA|PECAM1
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.000176335743255158,0.00152671491754356,0.541140926550917,2.45662567172885,0,96,PSMB10|HLA-F|PSME1|PSMB9|HLA-C|TAPBP|HLA-B|PSMB8|MYD88|IKBKG|PSME2|HLA-E|CYBA|FCGR1A|VAMP8|FCGR1B|B2M|CD14|STX4|NCF1|HLA-A|TLR2|CTSS|TAP1|UBC|TAP2|HLA-G|NCF4|PSMF1|PSMB6|NCF2|SEC61B|TLR1|PDIA3|TLR4|PSMB3|CYBB|SNAP23|TLR6|BTK|PSMD7|CALR|IKBKB
REACTOME_SIGNALING_BY_INTERLEUKINS,0.000162311313098523,0.00152671491754356,0.446042658968086,2.44316967081096,0,382,PSMB10|IL32|IL17RA|SOD2|NFKBIA|IL12RB1|CCL5|CCR5|FASLG|RORC|PSME1|CCL4|PSMB9|TGFB1|STXBP2|RPS6KA1|BATF|IFNG|CSF1|LCK|PSMB8|NFKBIB|IL2RB|ITGB2|MYD88|CXCL2|GATA3|INPP5D|IL18BP|PTPN7|IKBKG|PSME2|CEBPD|BCL6|IL2RG|PTK2B|PTPN6|CD4|SOCS1|SIGIRR|PIM1|IL24|IL15RA|LGALS9|EBI3|STX4|IL10|LCP1|CD80|TNFRSF1B|TNF|LYN|IL18RAP|TAB2|STAT4|IL10RB|UBC|IRAK2|IL20RA|CCL3|STAT1|TYK2|JAK3|CXCL10|AIP|PTPN18|IL21R|RORA|JUN|VAV1|BLNK|TEC|MAP2K3|IL4R|HAVCR2|IL34|IL17RC|IL15|HMOX1|STAT3|CCL19|HCK|IFNLR1|IL2RA|IL18R1|TALDO1|CCR2|ALOX5|CD86|IL10RA|PSMF1|NOD2|IL18|JAK2|HGF|PSMB6|CSF1R|NFKB1|CSF2RB|IRAK3|JUNB|IL1RN|MAP3K8|STAT2|FN1|CASP1|TOLLIP|ITGAX|STAT5B|CNN2|MAPKAPK3|TNFRSF1A|BCL2L1|VRK3|TNIP2|VAMP2|SDC1|IL16|GRB2|RELA|CCL22|OSM|VCAM1|PSMB3|IL17RE|ITGAM|PAK2|FOXO1|PTAFR|NFKB2|PSMD7|AKT1|IL27RA|IKBKB|P4HB|CISH|IL7
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,0.000184162062615101,0.00152671491754356,0.649335634394905,2.40715500632452,0,36,LCK|IL2RB|INPP5D|IL2RG|PTK2B|PTPN6|IL15RA|LGALS9|STAT4|STAT1|JAK3|IL21R|HAVCR2|IL15|STAT3|IL2RA|JAK2|CSF2RB|STAT5B|GRB2
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.000186567164179104,0.00152671491754356,0.695678121860221,2.35661169424858,0,25,HLA-F|HLA-C|TAPBP|HLA-B|ERAP1|HLA-E|B2M|HLA-A|TAP1|TAP2|HLA-G|ERAP2|PDIA3|SAR1B|CALR
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,0.000186254423542559,0.00152671491754356,0.69846384308691,2.31550648942759,0,23,NFKBIA|MYD88|IKBKG|CD14|TLR2|TICAM1|UNC93B1|NFKB1|TLR10|TLR1|RELA|TLR4|TLR6|BTK|NFKB2|IKBKB
REACTOME_INTERFERON_SIGNALING,0.000172205958326158,0.00152671491754356,0.461672910263025,2.30424276137406,0,174,HLA-F|IRF1|GBP5|GBP2|HLA-C|HLA-B|GBP1|UBE2L6|HLA-H|CIITA|IFNG|PSMB8|OASL|TRIM8|GBP4|HLA-DQB1|HLA-E|HLA-DPA1|FCGR1A|HLA-DPB1|TRIM21|PTPN6|SOCS1|ISG20|UBA7|HLA-DRB1|FCGR1B|IFITM1|SP100|B2M|IRF3|HLA-DRB5|HLA-DRA|HLA-DQA2|GBP3|HLA-DQA1|HLA-A|IRF8|IRF5|UBC|HLA-DQB2|STAT1|TYK2|IRF2|PML|TRIM14|IRF7|XAF1|IFIT2|IFIT3|IFITM2|HLA-G|TRIM22|IFITM3|MT2A|JAK2|IFI35|SAMHD1|STAT2|EIF4E3|OAS1|MX1|NUP210|VCAM1|SUMO1|FLNB|EIF4E2|PTAFR|BST2|IFNAR2|GBP7|OAS2|ISG15|RSAD2|JAK1|TRIM26|IFNGR1|IFNAR1|IFI27
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,0.000188253012048193,0.00152671491754356,0.780983253988618,2.29799937405912,0,15,TRADD|FASLG|CFLAR|CASP8|CD14|TICAM1|TNFRSF10A|TNFSF10|TRAF2|TLR4
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,0.000173250173250173,0.00152671491754356,0.459890323181912,2.26059890813212,0,157,CXCR6|GPR132|CCL5|CCR5|CCL4|S1PR4|OXER1|CXCL9|GPR68|CXCR3|CXCL2|CXCL16|AGTR1|CXCL6|CNR2|PTGER4|CXCL13|C3|CCL3|LPAR5|P2RY6|GPR18|CXCL10|CCR7|GPR65|UTS2|CCRL2|CX3CL1|CCL19|SSTR2|LPAR2|XCL2|CCR2|F2|P2RY14|PSAP|CXCR4|P2RY10|CX3CR1|MCHR1|CCL21|C3AR1|CXCL12|CCL22|XCL1|NPY1R|CXCL11|PTGER2|PTAFR|AGT|CMKLR1|P2RY13|PTGIR|ACKR1|SUCNR1|P2RY1|GPR183|AVPR1A|FFAR4|FPR2|CCR1|C5AR1|CCL2|GPER1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,0.000187055742611298,0.00152671491754356,0.668460406149171,2.23554624382911,0,24,SLC27A2|HSD3B7|AKR1C4|ACOX2|ACOT8|SCP2|AKR1C3|HSD17B4|CYP7A1|RXRA|CYP27A1|CYP8B1|AKR1D1|AKR1C2|AKR1C1|NCOA1
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,0.000185942729639271,0.00152671491754356,0.68661298651741,2.19670127118845,0,20,TRADD|FASLG|MLKL|CFLAR|CASP8|RIPK3|BIRC3|UBC|TNFRSF10A|TNFSF10
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,0.000186254423542559,0.00152671491754356,0.661956796480832,2.19448046329485,0,23,TRADD|FASLG|CFLAR|CASP8|DAPK2|CD14|TICAM1|TNFRSF10A|TNFSF10|TRAF2|TLR4|DAPK3|DAPK1|FAS|UNC5B|CASP3
REACTOME_DAP12_INTERACTIONS,0.000183016105417277,0.00152671491754356,0.593620919519795,2.18890805728897,0,35,HLA-C|HLA-B|LAT|KLRD1|LCK|HLA-E|LCP2|B2M|CD300E|TYROBP|PLCG2|SIGLEC14|GRAP2|GRB2|BTK
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,0.000176242509693338,0.00152671491754356,0.476864404569916,2.16810659884689,0,97,CXCR6|CCL5|CCR5|CCL4|CXCL9|CXCR3|CXCL2|CXCL16|AGTR1|CXCL6|CXCL13|C3|CCL3|CXCL10|CCR7|UTS2|CCRL2|CX3CL1|CCL19|SSTR2|XCL2|CCR2|F2|PSAP|CXCR4|CX3CR1|MCHR1|CCL21|C3AR1|CXCL12|CCL22|XCL1|NPY1R|CXCL11|AGT|ACKR1|AVPR1A|FPR2|CCR1|C5AR1|CCL2|GPER1
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.000177085177970604,0.00152671491754356,0.477192143870269,2.15756824072675,0,94,FASLG|RORC|TGFB1|BATF|ITGB2|GATA3|CEBPD|BCL6|IL2RG|SOCS1|PIM1|IL10|TNFRSF1B|TNF|STAT1|TYK2|JAK3|RORA|IL4R|HMOX1|STAT3|ALOX5|IL18|JAK2|HGF|JUNB|FN1|ITGAX|BCL2L1|CCL22|OSM|VCAM1|ITGAM|FOXO1|AKT1|JAK1|RHOU|IL13RA1|CCL2
REACTOME_PEROXISOMAL_LIPID_METABOLISM,0.000373692077727952,0.00218523248101842,0.625878352063956,2.15349801276819,1,27,SLC27A2|ACAA1|ACOT4|NUDT7|ACOX2|ACOT8|ACBD5|SCP2|MLYCD|HSD17B4|ACBD4|HAO2|DECR2|ALDH3A2|HACL1|ECI2|CRAT|PHYH|PECR|ACOX1|ACOX3|EHHADH
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,0.000187687687687688,0.00152671491754356,0.704485247710165,2.15090818062744,0,17,IL24|STAT4|IL10RB|IL20RA|STAT1|TYK2|JAK3|STAT3|IFNLR1|JAK2|STAT2|STAT5B
REACTOME_OTHER_INTERLEUKIN_SIGNALING,0.00018628912071535,0.00152671491754356,0.664220897248602,2.14932895084023,0,21,IL32|STXBP2|CSF1|CD4|STX4|IL10RB|TYK2|IL34|IFNLR1|CSF1R|VAMP2|SDC1|IL16
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,0.000184195984527537,0.00152671491754356,0.58778044142789,2.13168990372671,0,33,LAT|LCK|RAC2|PTPN6|LCP2|LYN|RHOG|VAV1|PLCG2|CLEC1B|RHOB|PIK3R5|FCER1G|PIK3CG|PIK3R6|PDPK1|RHOA|PRKCZ|FYN|SYK
REACTOME_GPCR_LIGAND_BINDING,0.000170502983802217,0.00152671491754356,0.415083889854289,2.11474012858001,0,204,CXCR6|GPR132|CCL5|CCR5|CCL4|S1PR4|OXER1|CXCL9|GPR68|CXCR3|CXCL2|CXCL16|ADGRE1|AGTR1|CXCL6|CNR2|PTGER4|CXCL13|C3|CCL3|LPAR5|P2RY6|GPR18|GNGT2|CXCL10|CCR7|GPR65|UTS2|CCRL2|ADGRE5|CX3CL1|CCL19|SSTR2|LPAR2|XCL2|CCR2|F2|P2RY14|PSAP|CXCR4|VIPR1|RAMP3|P2RY10|CX3CR1|MCHR1|CCL21|C3AR1|CXCL12|GNB5|CCL22|XCL1|NPY1R|CXCL11|ADGRE2|PTCH2|GNB2|ADM2|PTGER2|PTAFR|AGT|ADM|CMKLR1|P2RY13|PTGIR|ACKR1|FZD2|SUCNR1|P2RY1|GPR183|CRHBP|AVPR1A|FFAR4|FPR2|CCR1|C5AR1|RAMP1|CCL2|GPER1
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.000177273533061514,0.00152671491754356,0.453928964752291,2.10999204787588,0,111,SIRPG|ITGAL|CD2|TGFB1|CD74|LCK|ITGB2|INPP5D|SPN|PTPN6|SDC4|DOK2|LYN|CD244|TNFRSF10D|JAML|CD48|TNFRSF10A|SLC7A7|SELPLG|CD84|CD47|F2|F11R|SLC16A3|FN1|ITGAX|GLG1|SDC1|GRB2|PROC|SRC|FCER1G|ITGAM
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,0.000182715147085693,0.00152671491754356,0.499027803539868,2.08308220363288,0,62,SLC27A2|PAOX|ACAA1|ACOT4|NUDT7|ACOT2|ACOX2|UBC|ECH1|ACOT8|SCP2|GSTK1|MLYCD|PIPOX|HSD17B4|DDO|DHRS4|PEX14|HAO2|HMGCL|IDH1|DECR2|HACL1|ECI2|UBB|CRAT|UBE2D1|PHYH|PECR|UBE2D2|ACOX1
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,0.000174489617867737,0.00152671491754356,0.440111084899525,2.08074102730073,0,122,PSMB10|NFKBIA|PSME1|PSMB9|ICAM3|MAP3K14|CARD9|PSMB8|IKBKG|PSME2|CASP8|CARD11|LYN|MUC20|NFATC2|TAB2|UBC|PLCG2|MUC6|NFATC3|PSMF1|PSMB6|CLEC4E|NFKB1|RELB|ITPR2|RELA|SRC|CCL22|PYCARD|FCER1G|PSMB3|PAK2|NFKB2|PSMD7|IKBKB|RAF1|ICAM2|CLEC10A|PSMC4|PDPK1|ITPR1|PAK1|MUC5B|PRKCD|MUC13|PSMA3|NFATC1|UBB|CLEC4A|PSMB1|FYN|MUC1|UBE2D1|SYK|CLEC7A|PSMD9|PSMB2|PRKACA
REACTOME_NICOTINATE_METABOLISM,0.000560538116591928,0.0030934697309417,0.593757853404936,2.06161079022314,2,28,PARP14|NADSYN1|PARP10|PARP9|NAPRT|CD38|NADK|NNMT|NAXD|PARP16|PARP8|CYP8B1|NMRK1|PARP4
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,0.000938438438438438,0.00481768105314617,0.668295101581477,2.04041377124228,4,17,MAP3K14|TNFSF14|BIRC3|CD40|LTB|TNFSF12|TNFSF13B|TRAF2|TNFRSF11A|LTA|TRAF3|CD40LG|BIRC2
REACTOME_ARACHIDONIC_ACID_METABOLISM,0.000367444424030865,0.00216302284279503,0.512303668791662,2.0297409052366,1,49,FAAH2|GGT1|GGT5|PTGDS|CYP4F11|AKR1C3|LTA4H|ALOX5|GPX1|GPX2|CYP8B1|FAAH|TBXAS1|CYP4A11|PON3|CYP1A2|ALOX15B|ALOX5AP|DPEP2|MAPKAPK2|GPX4|ABCC1|PTGS1
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,0.00148754183711417,0.00716255678131084,0.629392922303328,2.01363542439446,7,20,NFKBIA|NFKBIB|MYD88|IKBKG|RIPK3|IRF3|ZBP1|TICAM1|NFKB1|RELA|NFKB2|IKBKB
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.00016849199663016,0.00152671491754356,0.38834532996006,2.01230254527638,0,231,SERPINA1|LAT|APBB1IP|TGFB1|STXBP2|CTSW|LCK|RAC2|RASGRP2|SERPING1|TUBA4A|SERPINF2|RASGRP1|PTPN6|RARRES2|FERMT3|LCP2|STX4|ARRB2|LYN|CSK|MMRN1|ORM2|PLEK|PRKCQ|GNGT2|RHOG|TOR4A|VAV1|DGKZ|PFN1|PLCG2|MGLL|F2|PSAP|HGF|ITIH4|CLEC1B|A1BG|TMSB4X|DGKA|GNAI2|PRKCH|TLN1|DGKQ|F5|FN1|GNA15|ORM1|PHACTR2|A2M|ITPR2|SRGN|RHOB|GNB5|GRB2|PIK3R5|SRC|PDGFB|FCER1G|PRKCB|PIK3CG|GNB2|BCAR1|ABHD6|AKT1|CD9|THBS1|ABHD12|PIK3R6|RAF1|PLG|P2RY1|WDR1|RAP1A|PDPK1|ITPR1|APLP2|CLU|RHOA|PRKCD|PECAM1|SELENOP|PRKCZ|GNA14|TF|SOD1|FYN|IGF1|CDC37L1|SYK
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,0.000560433401830749,0.0030934697309417,0.563773663085917,1.99054853479445,2,30,PIK3AP1|PTPN6|LYN|VAV1|BLNK|PLCG2|DAPP1|ITPR2|GRB2|BTK|ORAI1|ITPR1|PIK3CD|CD79A|STIM1|FYN|SYK|SH3KBP1|CD79B|NCK1
REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,0.000175039383861369,0.00152671491754356,0.420812867599295,1.98552671899887,0,121,NFKBIA|RPS6KA1|DNM2|NFKBIB|ITGB2|MYD88|IKBKG|SOCS1|SIGIRR|CASP8|RIPK3|IRF3|CD14|TAB2|TLR2|BIRC3|UBC|IRAK2|TICAM1|JUN|MAP2K3|IRF7|PLCG2|TANK|NOD2|NFKB1|IRAK3|SARM1|MAP3K8|MAPKAPK3|VRK3|TNIP2|TLR1|IKBKE|RELA|TLR4|TLR6|BTK|LY86|ITGAM|NFKB2
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,0.000552486187845304,0.00308762850548989,0.535234495432335,1.98417016869579,2,36,CD247|CD3G|FCGR1A|FGR|IL10|LYN|PLCG2|HCK|ADCY7|ADCY3|ITPR2|FCGR3A|SRC|ITPR1|PRKAR1B|ADCY4|FYN|SYK|PRKACA
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,0.00112951807228916,0.00560317111141194,0.673430652897499,1.98153188423324,5,15,HSD3B7|AKR1C4|AKR1C3|CYP7A1|RXRA|CYP27A1|CYP8B1|AKR1D1|AKR1C2|AKR1C1|NCOA1
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.000177273533061514,0.00152671491754356,0.437538137161067,1.97959006980545,0,95,PSMB10|FASLG|CD27|PSME1|PSMB9|MAP3K14|TNFRSF9|PSMB8|PSME2|TNFSF14|TNFSF13|TNFRSF4|TNFRSF1B|TNF|BIRC3|UBC|CD40|LTB|TNFRSF8|TNFSF12|TNFSF13B|PSMF1|PSMB6|RELB|TNFRSF1A|TNFSF15|TRAF2|PSMB3|TNFRSF11A|TNFRSF13B|NFKB2|PSMD7
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,0.000182949140139041,0.00152671491754356,0.471738767380593,1.97458296650574,0,63,NLRC5|NFKBIA|UBE2L6|NFKBIB|DHX58|IKBKG|CYLD|CASP8|UBA7|IRF3|TNFAIP3|UBC|IFIH1|IRF7|CASP10|TANK|NFKB1|TRAF2|IKBKE|RELA|OTUD5|RNF135|NFKB2|ATG5|IKBKB|ISG15|TKFC|AGER|UBB|RNF125|DDX58|TRAF3|UBE2D1
REACTOME_FATTY_ACID_METABOLISM,0.000173430454387791,0.00152671491754356,0.402082459622826,1.97384681730145,0,156,SLC27A2|ACSL5|ACAA1|ACOT4|FAAH2|NUDT7|GGT1|ACOT2|ACOX2|ACSF3|PCTP|ACOT8|GGT5|PTGDS|ACADS|ACBD5|SCP2|CYP4F11|MLYCD|AKR1C3|PRKAG2|HSD17B4|CPT2|LTA4H|MMAA|ALOX5|DBI|ACSL6|ACBD4|ACOT1|RXRA|GPX1|ACSM3|ACSL1|SLC25A20|HAO2|THEM5|HACD4|GPX2|ACSF2|CYP8B1|FAAH|DECR2|MID1IP1|ECI1|DECR1|ALDH3A2|TBXAS1|CYP4A11|PON3|CYP1A2|ALOX15B|HACL1|ACOT13|ELOVL1|ALOX5AP|FADS2|DPEP2|ECI2|MAPKAPK2|GPX4|ABCC1|ACADVL|PTGS1|CRAT|PHYH|ACAA2|CYP2C8|PECR|PCCA|THRSP|CBR4|ACAD11|MMUT|ACOX1|PRKAA2
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,0.000178571428571429,0.00152671491754356,0.44427275838943,1.9719418845133,0,85,CD247|CD3G|FCGR1A|FGR|IL10|GGT1|PTGER4|LYN|GGT5|GNGT2|PLCG2|HCK|ADCY7|MYH9|FURIN|ADCY3|VIPR1|GNAI2|RAMP3|CD163|ITPR2|GNB5|FCGR3A|SRC|GNB2|GPR84|ADM2|PTGER2|ADM|PTGIR|ITPR1|RAMP1|PRKAR1B|DPEP2|ADCY4|FYN|PTH1R|SYK|PRKACA
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.000184060371801951,0.00152671491754356,0.484032939529739,1.95958906586244,0,54,CARD9|PSTPIP1|IKBKG|CYLD|CASP8|TAB2|TNFAIP3|BIRC3|UBC|IRAK2|AIM2|NOD2|MAPK13|NFKB1|CASP4|CASP1|BCL2L1|RELA|MEFV|PYCARD|NLRC4|NFKB2|TXNIP|NLRP1|IKBKB
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,0.00167910447761194,0.00797123254694271,0.578363833740489,1.95920919645815,8,25,FASLG|CD27|TNFRSF9|TNFSF14|TNFSF13|TNFRSF4|TNFRSF1B|TNFRSF8|TNFSF13B|TNFRSF1A|TNFSF15|TNFRSF13B
