pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.000178762960314623,0.00203493081883283,0.683627967558858,2.50700227385425,0,41,NR1H4|ABCC3|AKR1C3|SLC27A2|AKR1C1|SLC27A5|AKR1C2|CYP8B1|SCP2|HSD3B7|AKR1D1|ACOX2|SLC10A1|AKR1C4|ABCB11|BAAT|RXRA|STARD5|HSD17B4|OSBPL2|AMACR|OSBPL7
REACTOME_ARACHIDONIC_ACID_METABOLISM,0.000173490631505899,0.00203493081883283,0.641244982904501,2.50114626546625,0,55,CYP2C8|AKR1C3|ALOX15B|FAAH2|CYP8B1|CYP4A11|FAAH|CYP4F11|LTA4H|ALOX5|CYP2C9|PTGS1|GGT5|DPEP2|CYP2C19|GPX2|CYP4F2|GPX1|TBXAS1|PON1|PTGDS|PTGR1|EPHX2|MAPKAPK2|HPGD|CYP1A2|ALOX5AP|GGT1|HPGDS|GPX4|DPEP1|PTGIS|ALOX15
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,0.000182515057492243,0.00203493081883283,0.699215604980178,2.45497680498019,0,34,NR1H4|AKR1C3|SLC27A2|AKR1C1|SLC27A5|AKR1C2|CYP8B1|SCP2|HSD3B7|AKR1D1|ACOX2|AKR1C4|ABCB11|BAAT|RXRA|HSD17B4|OSBPL2|AMACR|OSBPL7
REACTOME_PD_1_SIGNALING,0.000185082361650935,0.00203493081883283,0.765703575563313,2.39147058976079,0,21,HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DRA|HLA-DRB5|HLA-DQB1|HLA-DQB2|HLA-DRB1|HLA-DQA2|CD3E|LCK|CSK|CD3D|CD3G|PDCD1|CD4|CD274|CD247
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,0.000175654312313367,0.00203493081883283,0.5902684847996,2.3345478426559,0,60,CYP2A6|NR1H4|CYP3A4|CYP2C8|CYP2D6|CYP3A5|CYP8B1|CYP4A11|CYP4F11|FDX1|CYP2A7|CYP2S1|CYP2C9|POR|CYP2C19|CYP4F2|CYP2C18|TBXAS1|CYP4F12|RXRA|CYP2B6
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,0.000185082361650935,0.00203493081883283,0.728716108499565,2.27595011617853,0,21,TICAM1|RELA|IKBKG|MYD88|NFKBIB|RIPK3|NFKBIA|ZBP1|NFKB2|IRF3|NFKB1|CHUK
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.000178762960314623,0.00203493081883283,0.614062823888867,2.25189279671507,0,41,HPX|FTL|HP|MASP1|APOB|HPR|APOA1|AMBP|SCARA5|SCARF1|LRP1|APOE|SAA1|MSR1|COLEC11|JCHAIN|COL4A2|COL3A1|COL4A1|COL1A1|COLEC12|APOL1|MARCO
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,0.000186462800671266,0.00203493081883283,0.748622071629737,2.24758209483197,0,18,FTL|MASP1|APOB|APOA1|SCARA5|APOE|MSR1|COLEC11|COL4A2|COL3A1|COL4A1|COL1A1|COLEC12|MARCO
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,0.000180603214737222,0.00203493081883283,0.619506039229606,2.2183058052048,0,37,F11|PROC|SERPING1|F12|SERPINC1|SERPIND1|KNG1|FGG|FGB|FGA|F10|GP5|F7|F2|KLKB1|TFPI|VWF|A2M|F5
REACTOME_INTERFERON_GAMMA_SIGNALING,0.000171086398631309,0.00203493081883283,0.520990723622339,2.21309585874111,0,89,TRIM8|HLA-DPA1|CIITA|HLA-DPB1|HLA-DQA1|HLA-DRA|HLA-DRB5|CAMK2G|HLA-DQB1|SOCS1|TRIM68|HLA-DQB2|HLA-DRB1|IRF2|TRIM14|GBP7|HLA-DQA2|TRIM25|IRF8|SP100|IRF7|OASL|TRIM31|IFNGR1|IRF5|PTAFR|IRF3|JAK1|PRKCD|HLA-F|HLA-H|OAS1|FCGR1B|OAS3|VCAM1|IRF1|B2M|HLA-C|TRIM22|GBP3|HLA-A|TRIM62|OAS2|TRIM34
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,0.000191094974202178,0.00203493081883283,0.768034169639045,2.17757193204025,0,15,NR1H4|AKR1C3|AKR1C1|AKR1C2|CYP8B1|HSD3B7|AKR1D1|AKR1C4|RXRA
REACTOME_XENOBIOTICS,0.000183418928833456,0.00203493081883283,0.681063691599896,2.17391096130571,0,23,CYP2A6|CYP3A4|CYP2C8|CYP2D6|CYP3A5|CYP2A7|CYP2S1|CYP2C9|CYP2C19|CYP2C18|CYP2B6|CYP1A2|CYP2E1|CYP3A43
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,0.000374953130858643,0.00246997097390798,0.733505270468596,2.16547041265797,1,17,TICAM1|RELA|IKBKG|MYD88|NFKBIB|RIPK3|NFKBIA|ZBP1|NFKB2|NFKB1|CHUK
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.000185082361650935,0.00203493081883283,0.693215148091874,2.1650723490729,0,21,F11|PROC|SERPING1|F12|SERPINC1|SERPIND1|KNG1|F10|GP5|F2|KLKB1|VWF|A2M
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,0.000372925601342532,0.00246997097390798,0.716597381540139,2.1514346223413,1,18,CYP3A4|CYP2C8|CYP2D6|LTA4H|ALOX5|CYP2C9|PTGR1|EPHX2|HPGD|CYP1A2|ALOX5AP|CYP2E1|GPX4|ALOX15
REACTOME_SULFUR_AMINO_ACID_METABOLISM,0.000181488203266788,0.00203493081883283,0.638508115597096,2.12656271131055,0,27,MAT1A|CTH|SLC25A10|BHMT2|SUOX|GOT1|CDO1|SQOR|TST|MPST|ADI1|GOT2
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.000165180046250413,0.00203493081883283,0.474868372388559,2.11343740477629,0,116,ITIH2|CP|SERPINA1|SERPINA10|IGFBP1|PROC|MSLN|IGFALS|APOB|SERPINC1|GAS6|SERPIND1|PLG|APOA1|SPARCL1|KNG1|MXRA8|FGG|GZMH|FGA|VWA1|IGFBP4|APOE|SPP2|CST3|AFP|F2|SHISA5|FAM20C|FAM20A|AHSG|C3|NOTUM|LTBP1|CSF1|C4A|F5|TNC|SCG2|WFS1|APOL1
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.000174094707520891,0.00203493081883283,0.515659498196843,2.09494901750904,0,69,CREB3L3|LSR|LPA|ANGPTL3|APOF|APOB|APOBR|APOA1|MTTP|AMN|ABCG1|LCAT|APOE|APOC1|NR1H3|ANGPTL8|LIPA|SAR1B|FURIN|NCEH1|NR1H2|CES3|GPIHBP1|CETP|ABCA1|APOC3|A2M|PRKACA|LIPC|P4HB|PCSK9|LIPG|PRKACB
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,0.000174733531364669,0.00203493081883283,0.51743884000276,2.09020948051573,0,67,ICOSLG|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DRA|HLA-DRB5|HLA-DQB1|HLA-DQB2|HLA-DRB1|HLA-DQA2|CD3E|VAV1|LCK|CSK|CD3D|GRB2|CD3G|PRR5|PDCD1|CD4|CD28|MAPKAP1|CD86|MAP3K14|AKT1|PPP2R1B|CD274|LYN|FYN|CD247|ICOS|PDPK1|GRAP2|PIK3R1|MAP3K8|PTPN6|CD80
REACTOME_TCR_SIGNALING,0.000165180046250413,0.00203493081883283,0.469543898532649,2.08974043344246,0,116,RELA|IKBKG|CARD11|HLA-DPA1|PLCG2|HLA-DPB1|HLA-DQA1|HLA-DRA|PSMB10|LAT|HLA-DRB5|WAS|HLA-DQB1|VASP|HLA-DQB2|EVL|HLA-DRB1|NFKBIA|HLA-DQA2|CD101|CD3E|LCK|CSK|ITK|CD3D|PRKCQ|CD3G|TAB2|PTPRC|CD4|PTEN|PSME2|NFKB1|CHUK|PTPN22|LCP2|PSMD5|INPP5D|CD247|ZAP70|PDPK1|FYB1|BCL10|GRAP2|PSMC4|PSME1|TRAT1|PIK3R1
REACTOME_SURFACTANT_METABOLISM,0.000181488203266788,0.00203493081883283,0.616911106597315,2.05463348614819,0,27,PGA3|PGA4|PGA5|ADA2|ADORA2A|NAPSA|CTSH|SLC34A2|SFTPA2|GATA6
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,0.000173490631505899,0.00203493081883283,0.525400749553677,2.04930121506315,0,55,SOCS1|IRF2|IFIT3|IRF8|IRF7|OASL|IRF5|MX1|IFI35|IRF3|JAK1|IFI27|HLA-F|HLA-H|OAS1|OAS3|IRF1|IFIT2|USP18|IFIT1|HLA-C|HLA-A|IFITM1|SAMHD1|OAS2
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,0.000372925601342532,0.00246997097390798,0.680184013817512,2.04211105787875,1,18,CYP4A11|CYP4F11|LTA4H|ALOX5|GGT5|DPEP2|CYP4F2|PTGR1|MAPKAPK2|ALOX5AP|GGT1|DPEP1|ALOX15|CYP4F22
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,0.000178762960314623,0.00203493081883283,0.556006303625959,2.0389877734889,0,41,PTK2B|LGALS9|LCK|IL15RA|IL2RG|GRB2|JAK3|IL2RB|JAK1|HAVCR2|STAT5B|STAT4|IL21R|IL3RA|INPP5D|SYK|INPPL1|IL9R|PIK3R1|IL2RA|IL2|CSF2RB|IL5RA|STAT3|PTPN6|IL15
REACTOME_METABOLISM_OF_STEROIDS,0.000161707632600259,0.00203493081883283,0.439637263170371,2.02597245714729,0,145,SERPINA6|NR1H4|ABCC3|AKR1C3|SLC27A2|AKR1C1|SLC27A5|AKR1C2|CYP8B1|SCP2|HSD3B7|AKR1D1|ACOX2|FDX1|SREBF1|SLC10A1|HSD3B2|HSD17B2|AKR1C4|ABCB11|BAAT|SAR1B|PLPP6|LGMN|DHCR24|RXRA|STARD5|HSD17B4|OSBPL2|HSD17B1|HSD17B11|AMACR|GC|AKR1B1|OSBPL7|TBL1X|CGA|HSD11B1|HSD11B2|MVK|INSIG1|EBP|MTF1|OSBP|ACACB|SCD|SCAP|TSPO|NFYB|PPARA|STAR|VDR|SEC24C|PTGIS|CYP46A1|SRD5A1|CYP27A1
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,0.000163532297628782,0.00203493081883283,0.443000594102031,2.00408453723434,0,129,ITIH3|ITIH4|SERPINF2|SERPINA1|CLU|SERPING1|A1BG|ORM1|GAS6|ORM2|PLG|APOA1|RARRES2|KNG1|TOR4A|FGG|FGB|FGA|PDGFB|SELENOP|SPP2|HGF|STXBP2|ISLR|STX4|CDC37L1|CTSW|SYTL4|SERPINA4|MMRN1|AHSG|SELP|PECAM1|PSAP|RAB27B|TUBA4A|TGFB3|HRG|APOH|PFN1|VWF|CFL1|A2M|F5|SOD1|FERMT3|CAP1|PRKCB|F8
REACTOME_RA_BIOSYNTHESIS_PATHWAY,0.000368799557440531,0.00246997097390798,0.626544117330057,1.9782907288486,1,22,RDH16|ADH1C|ALDH8A1|AKR1C3|RDH10|DHRS3|DHRS4|ALDH1A1|ALDH1A2|CYP26A1|DHRS9
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.000152998776009792,0.00203493081883283,0.396935711085356,1.96809799374572,0,252,ITIH3|ITIH4|SERPINF2|SERPINA1|CLU|SERPING1|A1BG|ORM1|GAS6|ORM2|PLG|APOA1|THPO|RARRES2|KNG1|TOR4A|RASGRP2|FGG|FGB|PLCG2|FGA|RHOG|PDGFB|GNAI2|SELENOP|GP5|PIK3R5|LAT|ARRB2|SPP2|HGF|STXBP2|RAC2|ISLR|STX4|CDC37L1|CTSW|VAV1|PIK3R6|APBB1IP|LCK|SYTL4|CSK|SERPINA4|F2|GRB2|ABHD6|MMRN1|PRKCQ|AHSG|GNGT2|SELP|PECAM1|DGKZ|PSAP|DGKD|RAB27B|TUBA4A|TGFB3|PDPN|HRG|PRKCD|APOH|CLEC1B|F2RL3|PFN1|VWF|CFL1|COL1A1|A2M|AKT1|PRKCH|RHOA|F5|SOD1|LCP2|FERMT3|DGKE|RAP1A|ADRA2B|CAP1|SYK|LYN|FYN|GNA14|MGLL|PRKCB|RASGRP1|F8
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,0.0011187768040276,0.00592624281238597,0.654408713681284,1.96472607916847,5,18,ACE|CPB2|AGT|CTSD|ENPEP|GZMH|CES1|CTSZ|ANPEP|AOPEP|CPB1|ACE2|CPA3
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0.000147210363609598,0.00203493081883283,0.378927330870514,1.95028183878022,0,363,HPD|HGD|HAAO|SDS|OTC|AMDHD1|CHDH|PIPOX|FTCD|PAOX|ASL|DMGDH|ACMSD|MAT1A|GLUD1|CTH|PCBD1|PAPSS2|SLC25A10|GPT|GPT2|BHMT2|AGMAT|IYD|SLC6A12|ECHS1|CPS1|GATM|DAO|SARDH|UROC1|DBH|BCKDHA|PSMB10|PXMP2|TAT|GRHPR|AMT|AGXT|PAH|IVD|GLS2|GCDH|ALDH6A1|SUOX|GOT1|NAGS|SDSL|CDO1|SQOR|TDO2|TST|PRODH2|ASPG|AFMID|MPST|DDC|KMO|SEPSECS|ARG1|BCKDHB|ADI1|OAZ1|RIDA|GOT2|IL4I1|SEPHS2|CGA|GLUL|SLC6A7|RPL10|GLDC|ACAD8|ACAT1|PSME2|BCAT2|AZIN2|ACADSB|INMT|GSTZ1|AGXT2|HDC|OCA2|ASS1|SAT1|IDO2|DBT|MCCC2|PSMD5|FAU|RPS12|RPL3|HAO1|HNMT|AANAT|HOGA1|RPLP2|PSMC4|CKMT2|SERINC5|PSME1|PHYKPL|DDO|EEFSEC|HAL|ARG2
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,0.00036231884057971,0.0024554269627776,0.548343724699774,1.9411086549122,1,35,PLCG2|RHOG|PIK3R5|LAT|RAC2|VAV1|PIK3R6|LCK|PDPN|CLEC1B|COL1A1|RHOA|LCP2|SYK|LYN|FYN|PDPK1|PIK3R1|VAV2|PTPN6|COL1A2|FCER1G
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,0.000908760450745184,0.00497704851512769,0.569632642051735,1.93389857348235,4,29,NR1H4|NR5A2|NR1H3|ESR1|NR1I2|NR3C2|RXRA|NR1H2|AR|THRB|PPARG|PPARA|RORA|VDR|NR3C1
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,0.00127574266447968,0.00663950049690529,0.575453950275219,1.93273698090402,6,28,TNFSF11|EDAR|TNFSF13|CD27|TNFRSF1B|TNFRSF17|TNFSF8|CD70|LTA|TNFRSF4|FASLG|TNFRSF9|TNFSF14|TNFRSF18|TNFRSF25
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.000170765027322404,0.00203493081883283,0.457738542694478,1.92982439228576,0,85,VTN|COL6A2|ICAM2|COL18A1|FGG|COL6A1|FGB|FGA|COL2A1|F11R|ICAM3|COL10A1|COL13A1|COL8A2|ITGB7|COL5A3|HSPG2|JAM2|COL4A2|ITGAM|COL8A1|LUM|PECAM1|ITGB2|COL4A4|KDR|ITGAL|COL3A1|VCAM1|VWF|COL4A1|COL1A1|ITGAD|TNC|ITGA8|COL4A3|ICAM4|ITGAX|COL6A3|ITGB6|ITGA11|COL5A1|COL1A2|COL23A1|ICAM5|COL4A6
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,0.000734079647641769,0.00411608945284849,0.557039329633393,1.92921805177047,3,32,CREB3L3|LPA|ANGPTL3|APOF|APOB|APOA1|ABCG1|LCAT|APOE|ANGPTL8|FURIN|GPIHBP1|CETP
REACTOME_DECTIN_2_FAMILY,0.000553199336160797,0.00317752301624067,0.609834580652221,1.92553096209189,2,22,MUC4|MUC6|PLCG2|MUC20|CLEC10A|MUC1|SYK|LYN|FYN|CLEC4A|MUC5B|MUC16|FCER1G|CLEC4E
REACTOME_OTHER_INTERLEUKIN_SIGNALING,0.000553199336160797,0.00317752301624067,0.607566792032385,1.9183705003183,2,22,SDC1|IL32|STXBP2|STX4|CD4|JAK1|IL34|CSF1|IL16|CSF1R|IL10RB|IFNLR1
REACTOME_NUCLEOBASE_CATABOLISM,0.000543478260869565,0.00317752301624067,0.540963835491768,1.9149842257108,2,35,DPYS|NUDT18|NT5E|XDH|GPX1|ENTPD8|UPB1|GDA|NT5C2|TYMP|ENTPD5|AGXT2|ADPRM|ENTPD2|SAMHD1
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,0.00130914531512998,0.00673887916312809,0.626978885352157,1.90538411461344,6,19,AKR7A3|CYP3A4|CYP3A5|ACY3|GGT5|DPEP2|AKR7L|CYP1A2|GGT6|MGST1|GGT1|DPEP1
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,0.000917599559552211,0.00498852163413801,0.549317571182381,1.90247495661971,4,32,LSR|APOB|APOBR|APOA1|AMN|APOE|APOC1|NR1H3|LIPA|NCEH1|NR1H2|CES3
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,0.000159261028826246,0.00203493081883283,0.399130180690966,1.8987014160655,0,180,GCHFR|AOX1|AKR1C3|RBP4|AKR1C1|TTR|CYP8B1|APOB|APOA1|FPGS|SDC1|CYB5R3|NADK|AKR1C4|GSTO2|AMN|ALDH1L1|SLC46A1|NT5E|LRP1|APOE|PNPO|VNN1|TCN2|SLC19A3|HSPG2|PC|RNLS|CYB5A|MMAA|GPIHBP1|PARP10|ACP5|NOS3|PDSS2|SLC52A3|PPCS|SLC23A1|GPC6|APOC3|LRP10|ABCD4|BTD|TTPA|AKT1|RFK|IDH1|ACACB|MCCC2|BCO2|LMBRD1|SLC25A19|NMNAT2|MTHFD1|BCO1|NMRK1|VNN2|PTGIS|MTHFD1L|SPR|PARP14|NADK2|MOCS1|MTHFS|CD38|NMNAT3|ENPP1|MTHFR|PARP16|RBP1|PARP4|MMUT|PLB1|NAXD|APOC2|MOCOS
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,0.000152858453072455,0.00203493081883283,0.380645525512416,1.88619267608906,0,250,C5|OXER1|GHRL|SSTR1|CCL16|GPR35|CXCL16|CCL11|AGTR1|APLNR|KNG1|LPAR5|AGT|PTGER2|FFAR4|CCR7|ADORA3|C3AR1|SAA1|PNOC|ADRA1A|LPAR2|S1PR1|C5AR2|CCL5|CXCL13|CXCR3|GPR68|ADORA2A|CCL19|PTGIR|GPR18|S1PR4|ECE1|F2|XCL2|SST|GPR39|HTR2A|BDKRB2|CXCR6|PTAFR|C3|GPR4|PTGDR2|LPAR1|OXT|QRFP|CXCR4|GPR183|PSAP|CXCL9|FPR3|CXCL12|P2RY13|P2RY6|CCL23|CGA|CCRL2|CMKLR1|ACKR1|BDKRB1|F2RL3|XCR1|HTR7|CCL4|CCR5|P2RY10|P2RY14|EDNRA|CXCR5|CCKBR|CCL21|HTR1B|CYSLTR1|CCL3L3|ACKR3|TACR1|XCL1|GPR17|UTS2|ADRA2B|NPB|GPBAR1|AVPR1A|HRH1|CCL3|CCR6|CCR4|CCR3|CNR2|GPR31|NTS|CCL22|ACKR4|NPFFR1|S1PR3
REACTOME_SIGNALING_BY_RETINOIC_ACID,0.000536288880943868,0.00315740078655703,0.509817137082654,1.86960274091776,2,41,RDH16|ADH1C|ALDH8A1|AKR1C3|RDH10|DHRS3|DHRS4|ALDH1A1|CPT1A|RXRA|PDK2|ALDH1A2|CYP26A1|DHRS9
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,0.00185082361650935,0.00894090177821438,0.594925647967942,1.85809134972764,9,21,ECHS1|BCKDHA|IVD|ALDH6A1|BCKDHB|ACAD8|ACAT1|BCAT2|ACADSB|DBT|MCCC2
