pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
PLASMA_LIPOPROTEIN_ASSEMBLY,0.000193162062970833,0.00395020349533158,0.791442313225867,2.27216343342377,0,16,APOA1|APOA2|APOC3|APOB|PRKACB|MTTP|A2M|ABCA1
INTERLEUKIN_2_FAMILY_SIGNALING,0.000185494342422556,0.00395020349533158,0.621649530313565,2.26493571086141,0,41,IL21R|JAK1|STAT4|LCK|INPP5D|PTK2B|IL21|CSF2RB|IL2RG|JAK3|SOS2|STAT3|STAT5B|PTPN6|IL2RB|PIK3CD|STAT1|IL2RA|PIK3R1|IL3RA|GRB2|GAB2|SYK|IL2|IL15RA|CSF2|INPPL1
SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,0.000188536953242836,0.00395020349533158,0.631495415582789,2.1997505917675,0,34,AKR1C1|CYP8B1|AKR1C2|AKR1D1|AKR1C4|ACOX2|OSBP|ABCB11|NR1H4|OSBPL2|SLC27A2|AKR1C3|PTGIS|OSBPL7|NCOA1
RA_BIOSYNTHESIS_PATHWAY,0.000189358076121947,0.00395020349533158,0.697533484020876,2.19269640270985,0,22,ADH4|ADH1A|ADH1C|ALDH8A1|RDH16|RDH10|ALDH1A1|RDH11|DHRS4|AKR1C3
GLUCURONIDATION,0.000192307692307692,0.00395020349533158,0.74745689074614,2.18636711233975,0,17,UGT2B15|UGT2B4|UGT2B10|UGP2|UGT3A1|UGT1A4|UGT2B17|UGT1A1|UGT1A9
METABOLISM_OF_FAT_SOLUBLE_VITAMINS,0.000185632077222944,0.00395020349533158,0.584652460868876,2.16996713674594,0,45,APOA1|APOA2|APOC3|APOB|AKR1C1|TTR|RBP4|GPC3|AKR1B10|AKR1C4|RDH11|HSPG2|AKR1C3
PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.000165180046250413,0.00395020349533158,0.436380248338947,2.15393321133727,0,257,ALB|APOH|PLG|APOA1|KNG1|FGB|HRG|AHSG|FGA|SERPINA4|FGG|GP1BA|SYTL4|ORM2|DGKE|CLU|ITIH4|F2|SERPING1|SPP2|DGKD|VWF|ORM1|SELENOP|F5|P2RY12|PLCG2|PRKCH|ACTN2|ITPR1|ITIH3|SERPINA3|LCK|IGF1|SERPINF2|DGKZ|THPO|HGF|ADRA2B|SELP|SERPINA1|PECAM1|VCL|MMRN1|F2RL2|DGKA|PIK3CG|PDGFB|CDC37L1|F2RL3|GP5|CLEC3B|A2M|PTPN6|F13A1|F8|VEGFC|TIMP1|RAC2|VAV1|APOOL|RASGRP1|PRKCG|NHLRC2|APBB1IP|LAMP2|CSK|F2R|PRKCQ|VAV2|TLN1|TOR4A|PIK3R1|FYN|IGF2|CRK|FN1|CALM1
COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.000189358076121947,0.00395020349533158,0.683967239676197,2.15005091564106,0,22,SERPINC1|FGB|FGA|SERPIND1|FGG|PROC|F2|F13B|F5|F13A1|F8|F10
METABOLISM_OF_STEROIDS,0.000172592336900242,0.00395020349533158,0.466118681838081,2.14495374051822,0,147,ALB|GC|AKR1C1|CYP8B1|AKR1C2|SLC10A1|SERPINA6|SLCO1B3|AKR1D1|SLCO1B1|HSD17B2|AKR1C4|ACOX2|OSBP|ABCB11|NR1H4|ACACB|OSBPL2|SREBF1|SRD5A2|SLC27A2|HSD17B12|SREBF2|MTF1|PPARA|SCD|ABCC3|AKR1C3|TM7SF2|STARD5|PTGIS|HSD11B1|MED1|DHCR24|OSBPL7|HSD17B11
PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.000181488203266788,0.00395020349533158,0.531346118408817,2.1379782880094,0,67,ALB|APOA1|APOA2|APOC3|APOB|ANGPTL3|CETP|LPA|APOA5|APOF|PRKACB|LSR|MTTP|A2M|CREB3L3|ABCG1|ABCA1|GPIHBP1|LIPG
ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,0.00018896447467876,0.00395020349533158,0.626158919735768,2.12324662158335,0,30,CD19|BLNK|CD79A|BLK|PLCG2|ITPR1|STIM1|DAPP1|PTPN6|VAV1|PIK3CD|PIK3R1|FYN|CALM1|AHCYL1|GRB2|LYN|SYK
ARACHIDONIC_ACID_METABOLISM,0.000367376928728876,0.00527660841445361,0.539825195156772,2.09727681712146,1,56,CYP2C8|CYP2C9|CYP4A11|PON1|CYP8B1|CYP1A2|GPX2|CYP4F2|FAAH2|PON3|FAAH|CYP4A22|AKR1C3|CYP4B1|CYP2C19|PTGR1|PTGIS|PTGS2|PTGS1|GGT1|GGT5|PTGDS
METABOLISM_OF_VITAMINS_AND_COFACTORS,0.000170270730461434,0.00395020349533158,0.441942513397811,2.09393074121556,0,186,APOA1|APOA2|APOC3|APOB|AKR1C1|TTR|CYP8B1|RBP4|GPC3|AKR1B10|AKR1C4|SLC19A3|PARP8|AOX1|ACACB|CYB5R3|SLC23A1|ALDH1L1|GSTO2|GCH1|RDH11|NNMT|CD38|HSPG2|NT5E|AKR1C3|MTHFD1L|GPHN|ENPP1|MTHFD1|PTGIS|MOCOS|SLC46A1|ABCD4|LRP1|RFK|NMRK1|MCCC2|BTD|APOM|MCCC1|SLC25A16|GPIHBP1|ENPP3|PTGS2|SLC52A3|ENPP2|SHMT1|PANK1|THTPA|LMBRD1|PCCA|IDH1|NADSYN1|MTRR|FOLR2|SPR|MOCS1|CALM1|NOS3|LRP10|NMNAT2|PARP4|MTHFR|FPGS|SLC52A1|NMRK2|PCCB|UBIAD1|PARP14
XENOBIOTICS,0.000189358076121947,0.00395020349533158,0.662046576840317,2.08114331529451,0,22,CYP2E1|CYP2C8|CYP2C9|CYP1A2|CYP3A5|CYP2A6|CYP2A7|CYP2C19|ARNT|CYP3A4|CYP3A43|CYP2J2
FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,0.000377358490566038,0.00527660841445361,0.622331944772613,2.07882519948422,1,28,G6PC|PLXNA4|PCK1|SREBF1|CAT|SIN3A|NR3C1|IGFBP1|ABCA6|SMAD4|PPARGC1A|FOXO3
RECYCLING_OF_BILE_ACIDS_AND_SALTS,0.00038933229511388,0.00532272866319976,0.732365879920537,2.05725994059708,1,15,ALB|SLC10A1|SLCO1B3|SLCO1B1|ABCB11|NR1H4|ABCC3|STARD5|NCOA1
FATTY_ACID_METABOLISM,0.000172294968986906,0.00395020349533158,0.433882763945509,2.03460994659768,0,172,CYP2C8|CYP2C9|CYP4A11|PON1|CYP8B1|CYP1A2|ACOX2|CPT1A|ACOX1|ACADM|GPX2|CYP4F2|ABCD1|FAAH2|PON3|ACACB|FAAH|THRSP|CPT2|SLC27A2|HSD17B12|ACSL5|CRAT|CYP4A22|SCD|ACSF2|AKR1C3|CYP4B1|ACSL1|CYP2C19|PRKAG2|PTGR1|HAO2|HACL1|ACOT12|PTGIS|ECHS1|ACAA2|ACADS|ACADL|PTGS2|PTGS1|GGT1|ACAA1|GGT5|ALDH3A2|ACSL4|PTGDS|SLC25A20|PCCA|ACOT11|SLC27A3|ALOX12|HSD17B4|AMACR|MCEE|SLC25A1|CYP2J2|ACAD11|CPT1B|ACBD5|PCCB|ACBD4|CYP4F22|ACSM6|HPGD|ACADVL
CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,0.000182315405651778,0.00395020349533158,0.515912763325272,2.03149586625079,0,60,CYP2E1|CYP2C8|CYP2C9|CYP4A11|CYP8B1|CYP1A2|CYP3A5|CYP2A6|CYP4F2|NR1H4|CYP2A7|CYP4A22|CYP4B1|CYP2C19|PTGIS|ARNT|NCOA1|CYP3A4|CYP4F12|CYP3A43|POR|CYP2J2
SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,0.000380445120791326,0.00527660841445361,0.632026514661274,2.02891863652959,1,24,AKR1C1|CYP8B1|AKR1C2|AKR1D1|AKR1C4|ACOX2|ABCB11|NR1H4|SLC27A2|AKR1C3|PTGIS|NCOA1
ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,0.000574602566558131,0.00654636495471585,0.67377013586588,2.00089216484564,2,18,APOA1|ABCD2|ABCA10|ABCD1|ABCG8|ABCA6|ABCA9|ABCG5|ABCG1
O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,0.00037037037037037,0.00527660841445361,0.553208073913402,1.98169798523348,1,38,ADAMTSL3|SBSPON|ADAMTS13|ADAMTS9|CFP|ADAMTSL2|ADAMTS15|ADAMTS2|THSD7B|ADAMTS3|ADAMTSL1|ADAMTS6|THSD1|SEMA5B|ADAMTS7|ADAMTS5|THSD4|ADAMTS12
SCAVENGING_BY_CLASS_A_RECEPTORS,0.000765403750478377,0.00804935592536052,0.657059154664619,1.98074547514471,3,19,APOA1|APOB|MASP1|COL4A2|COL4A1|COLEC11
INITIAL_TRIGGERING_OF_COMPLEMENT,0.00056807422836584,0.00654636495471585,0.627517548830633,1.97260132090957,2,22,CRP|MBL2|CFB|COLEC10|MASP1|C1R|COLEC11|CFP|FCN2|C2
SIGNALING_BY_RETINOIC_ACID,0.000370988684845112,0.00527660841445361,0.536954237405316,1.96750272131443,1,42,ADH4|ADH1A|ADH1C|ALDH8A1|CPT1A|RDH16|RDH10|ALDH1A1|RDH11|DHRS4|AKR1C3|PDK4|DHRS3|CPT1B|CRABP2|PDK2|CRABP1|RXRA|RDH5
SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,0.000973330737784699,0.00970289079229122,0.6981385583586,1.96111332938282,4,15,AKR1C1|CYP8B1|AKR1C2|AKR1D1|AKR1C4|NR1H4|AKR1C3|PTGIS|NCOA1
EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,0.000749063670411985,0.00804935592536052,0.579682413357422,1.95634364116712,3,29,EPHA4|MYH11|EPHA2|MYH9|EPHA7|EPHA1|EPHA3|EPHA8|ROCK2|EPHA6|EFNA1|FYN|MYL9|LYN|ROCK1|NGEF|MYH10|MYH14|YES1
REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,0.000175870559268378,0.00395020349533158,0.437664094849401,1.94804812243583,0,119,APOA1|APOA2|SULT2A1|CYP4A11|HMGCS2|APOA5|CPT1A|ACOX1|ACADM|FAM120B|PPARG|NR1H4|AGT|SREBF1|SIN3A|CPT2|SREBF2|MTF1|PPARA|MED23|EP300|NCOR1|MED22|ACSL1|NCOA3|MED18|ESRRA|ARNTL|MED1|UGT1A9|ARNT|ABCA1|NCOA1|PPARGC1A|ABCB4|THRAP3|CCNC|RORA|TIAM2|ME1|ALAS1|NRF1|RGL1|GLIPR1|TBL1X|MED15
PEROXISOMAL_LIPID_METABOLISM,0.000936329588014981,0.00943228858663513,0.574808045995638,1.93989336188798,4,29,ACOX2|ACOX1|ABCD1|SLC27A2|CRAT|HAO2|HACL1|ACAA1|ALDH3A2|HSD17B4|AMACR|ACBD5|ACBD4
FCERI_MEDIATED_CA_2_MOBILIZATION,0.000757862826828344,0.00804935592536052,0.565331258392964,1.93054309106212,3,31,PLCG2|ITPR1|PPP3CA|ITK|PPP3CB|MS4A2|PPP3R1|TXK|VAV1|VAV2|CALM1|AHCYL1|GRAP2|GRB2|NFATC3|LYN|SYK|LAT|VAV3|BTK
INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,0.000372856077554064,0.00527660841445361,0.516301985849256,1.92603886849267,1,46,BLNK|JAK1|INPP5D|CSF2RB|IL2RG|JAK3|STAT5B|PTPN6|CRKL|VAV1|IL2RB|PIK3CD|IL2RA|PIK3R1|RAPGEF1|FYN|CRK|IL3RA|GRB2|GAB2|LYN|SYK|IL2|CSF2|CBL|INPPL1
CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,0.0001634521085322,0.00395020349533158,0.382688212085135,1.90706492429138,0,276,KNG1|CXCL13|SAA1|CXCR5|CCL16|S1PR1|PROKR1|F2|S1PR3|BDKRB2|SSTR1|PTGER3|GPR17|C5|CCR6|P2RY14|HRH1|CCL11|P2RY10|CCR4|P2RY12|AGT|GPR35|CCL21|ECE1|CCKBR|BDKRB1|CNR2|APLNR|ADRA1A|ADORA2A|LPAR1|NMUR2|UTS2B|EDNRA|CCR9|CCR7|ADRA2B|HTR6|NPY1R|P2RY13|CXCL11|TAC3|CXCL9|CYSLTR1|PTGER2|PTGIR|F2RL2|F2RL3|CCR3|GRPR|ADRA1B|GPR31|P2RY4|GPR4|PNOC|ACKR4|CCL5|CMKLR1|AGTR1|TACR1|LTB4R2|GPR55|FFAR2|HTR7|DRD4|NPY5R|CXCL6|PTGDR2|GPBAR1|ACKR2|CYSLTR2|APLN|LPAR5|QRFP|HRH4|GPR132|F2R|CXCL12|GPR18|FFAR4
G_ALPHA_I_SIGNALLING_EVENTS,0.000161603102779573,0.00395020349533158,0.373433464650243,1.90648017597424,0,352,APOA1|KNG1|APOA2|APOC3|APOB|AKR1C1|TTR|CXCL13|RBP4|GPC3|AKR1B10|PPP2R1B|PDE1C|CAMK4|SAA1|CXCR5|CCL16|S1PR1|AKR1C4|S1PR3|BDKRB2|SSTR1|PTGER3|GPR17|CNGA1|RDH16|C5|PRKACB|CCR6|P2RY14|ADCY5|CCR4|P2RY12|RDH10|AGT|ITPR1|CCL21|PDE4D|BDKRB1|CNR2|APLNR|RGS13|ADCY4|LPAR1|RGS5|NMUR2|RDH11|GRK2|CCR9|CCR7|ADRA2B|RDH12|NPY1R|PPP3CA|HSPG2|P2RY13|CXCL11|AKR1C3|CXCL9|PRKAR1A|ADCY2|RGS6|PPP3CB|GNAT2|CCR3|GPR31|P2RY4|KPNA2|PPP3R1|PNOC|CAMK2B|LRP1|GRM8|CCL5|CAMK2G|GPR55|APOM|MYO7A|GPIHBP1|DHRS3|DRD4|NPY5R|CXCL6|PTGDR2|GNAL
SMOOTH_MUSCLE_CONTRACTION,0.000557620817843866,0.00650784295947049,0.53125667821228,1.89335490775653,2,37,PAK1|ITGA1|GUCY1B1|MYH11|GUCY1A2|TRIM72|VCL|SORBS1|LMOD1|GUCY1A1|ACTA2|ANXA6|ACTG2|TLN1|MYL9|CALM1|PAK2|MYLK
REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,0.0019153418885271,0.0154032116581549,0.637249986747273,1.89243844103001,9,18,FGB|FGA|APOB|FGG
INTERLEUKIN_RECEPTOR_SHC_SIGNALING,0.00132802124833997,0.0122230547844894,0.579836073684753,1.88401483585392,6,25,JAK1|INPP5D|CSF2RB|IL2RG|JAK3|PTPN6|IL2RB|PIK3CD|IL2RA|PIK3R1|IL3RA|GRB2|GAB2|IL2|CSF2|INPPL1
EICOSANOID_LIGAND_BINDING_RECEPTORS,0.00272532606579716,0.0196100529696833,0.669958887083925,1.88195493268242,13,15,PTGER3|GPR17|CYSLTR1|PTGER2|PTGIR|LTB4R2|PTGDR2|CYSLTR2|TBXA2R|LTB4R|PTGER4
CD209_DC_SIGN_SIGNALING,0.00228745711017918,0.0172369799562321,0.614578690407,1.88170630023955,11,20,PAK1|ICAM2|PRKACB|RELA|KRAS|CD209|EP300|NFKB1|RPS6KA5|RELB|FYN|PAK2|LYN
INTERFERON_ALPHA_BETA_SIGNALING,0.000923190546528804,0.00940277170522262,0.484362405228391,1.87307137758097,4,55,JAK1|SAMHD1|IRF8|IRF2|SOCS1|PTPN6|IRF1|IFIT3|XAF1|IRF6|IFNAR2|STAT1|HLA-E|OAS2|STAT2|IFIT2|OAS3|USP18|IFIT1|GBP2|IFI35|OAS1|MX1|HLA-C|PTPN1|RSAD2|IFITM1|OASL|ISG20
PLATELET_AGGREGATION_PLUG_FORMATION,0.000557620817843866,0.00650784295947049,0.523015601183899,1.86398439012014,2,37,FGB|FGA|FGG|GP1BA|F2|VWF|THPO|ADRA2B|GP5|RASGRP1|APBB1IP|CSK|TLN1|CRK|FN1|RAP1B|GRB2|SYK|COL1A2
BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,0.00248994445508523,0.0183913066266007,0.627624573549838,1.86385389442437,12,18,CYP2E1|CYP2C8|CYP2C9|CYP1A2|PTGR1|PTGS2|CYP3A4|ALOX12
VISUAL_PHOTOTRANSDUCTION,0.000180962721679334,0.00395020349533158,0.439642944850668,1.86208604185739,0,89,APOA1|APOA2|APOC3|APOB|AKR1C1|TTR|RBP4|GPC3|AKR1B10|AKR1C4|CNGA1|RDH16|RDH10|RDH11|RDH12|HSPG2|AKR1C3
INTEGRIN_CELL_SURFACE_INTERACTIONS,0.00036238448994383,0.00527660841445361,0.44304250016222,1.85889176168016,1,85,FGB|FGA|VTN|FGG|ITGA1|COL4A2|COL4A1|VWF|ICAM2|MADCAM1|COL23A1|KDR|ITGB7|VCAM1|TNC|HSPG2|F11R|PECAM1|JAM2|COL4A6|ITGAL|COL5A2|COL5A3|COL6A5|COL5A1|ITGA8|COL6A2|FN1|COL18A1|ITGA5|COL8A1|COL1A2|COL9A3|COL9A1|COL6A1|ITGB1|COL6A3|COL7A1|ITGA4|COL1A1|ITGA10|COL13A1
REGULATION_OF_BETA_CELL_DEVELOPMENT,0.00130865582351841,0.0122230547844894,0.52281656122013,1.85041518098454,6,36,SLC2A2|HNF4A|HNF1A|HNF1B|ONECUT1|HNF4G|INSM1|EP300|FOXA2|NOTCH1|FOXA3|FGF10|PKLR|NR5A2
GENERATION_OF_SECOND_MESSENGER_MOLECULES,0.00131801920542271,0.0122230547844894,0.532215118961307,1.83205920587913,6,32,PAK1|PLCG2|CD3G|LCK|CD3E|ITK|CD247|CD3D|EVL|WAS|GRAP2|PAK2|ZAP70|HLA-DPA1|LAT|HLA-DRA|FYB1|LCP2|PAK3|VASP|CD4|HLA-DRB5|HLA-DQB1
P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,0.00428265524625268,0.0278809596643797,0.65218493786942,1.83202683703005,21,15,FGB|FGA|FGG|VWF|APBB1IP|TLN1|CRK|FN1|RAP1B
METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,0.000175469380593087,0.00395020349533158,0.409477204065224,1.83115486421036,0,123,CYP8B1|SLC19A3|PARP8|AOX1|ACACB|CYB5R3|SLC23A1|ALDH1L1|GSTO2|NNMT|CD38|NT5E|MTHFD1L|GPHN|ENPP1|MTHFD1|PTGIS|MOCOS|SLC46A1|ABCD4|RFK|NMRK1|MCCC2|BTD|MCCC1|SLC25A16|ENPP3|PTGS2|SLC52A3|ENPP2|SHMT1|PANK1|THTPA|LMBRD1|PCCA|NADSYN1|MTRR|FOLR2|MOCS1|NMNAT2|PARP4|MTHFR|FPGS|SLC52A1|NMRK2|PCCB|PARP14
GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,0.00428265524625268,0.0278809596643797,0.650739172118912,1.8279655938133,21,15,FGB|FGA|FGG|VWF|APBB1IP|TLN1|FN1|RAP1B|GRB2
PEPTIDE_LIGAND_BINDING_RECEPTORS,0.000172562553925798,0.00395020349533158,0.389175109057189,1.81368250703551,0,164,KNG1|CXCL13|SAA1|CXCR5|CCL16|PROKR1|F2|BDKRB2|SSTR1|C5|CCR6|CCL11|CCR4|AGT|CCL21|ECE1|CCKBR|BDKRB1|APLNR|NMUR2|UTS2B|EDNRA|CCR9|CCR7|NPY1R|CXCL11|TAC3|CXCL9|F2RL2|F2RL3|CCR3|GRPR|PNOC|ACKR4|CCL5|AGTR1|TACR1|NPY5R|CXCL6|ACKR2|APLN|QRFP|F2R|CXCL12|CXCL10|PROK2|NPW|CXCR6|PROK1|CXCL5|CCR8|CXCR3|C3|GHRL|NPB|XK|NTS|KEL|XCR1
PHASE_II_CONJUGATION_OF_COMPOUNDS,0.000179662234998203,0.00395020349533158,0.41891187612697,1.79578895717256,0,95,UGT2B15|UGT2B4|UGT2B10|SULT2A1|GSTA1|GLYATL1|ACSM2B|CYP1A2|ACSM2A|GSTA2|MGST1|UGP2|UGT3A1|GLYAT|UGT1A4|GSTO2|NNMT|ACSM5|UGT2B17|UGT1A1|UGT1A9|SULT1A2|GGT1|GGT5|CNDP2|UGT2B11|MTRR|NAT2|GSTT2
INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.000178094390026714,0.00395020349533158,0.410556033770098,1.79092645781384,0,105,FCER2|SAA1|S1PR1|MAOA|CCL11|IL4R|JAK1|RHOU|VCAM1|IL13RA1|HGF|IL2RG|JAK3|STAT3|SOCS1|STAT6|IL23A|F13A1|NOS2|GATA3|TIMP1|PTGS2|BCL6|BCL2|TNF|LBP|STAT1|FOXO3|PIK3R1|BATF|RORC|FN1|FASLG|TNFRSF1B|HIF1A|RORA
GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,0.00207860922146636,0.0160421695559944,0.527870564354323,1.78995995596705,10,30,AGXT|AGXT2|GNMT|DHTKD1|HAO1|PRODH2|GLDC|DBT|BCKDHB|AMT|DAO|PXMP2
ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,0.00494108703914861,0.0309796370542309,0.572222024934415,1.77590946680324,25,21,RELA|CHUK|NFKB1|TBK1|IKBKG|NLRP4|ZBP1|TLR3|RIPK3|NFKB2|RIPK1|MYD88|NFKBIA|NKIRAS2|TICAM1
BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,0.00513112884834664,0.0312770083303677,0.57144523595062,1.77349867719725,26,21,ALDH6A1|DBT|BCKDHB|IVD|ECHS1|MCCC2|AUH|MCCC1
SULFUR_AMINO_ACID_METABOLISM,0.00452574014708656,0.0291310721695678,0.533859533196513,1.76876418602412,23,27,BHMT|SLC25A10|CTH|TST|BHMT2|CDO1|GADL1|SUOX
G_PROTEIN_MEDIATED_EVENTS,0.00203026947212994,0.0158211455589477,0.46126879503461,1.76534949898368,10,52,PDE1C|CAMK4|PRKACB|ADCY5|ITPR1|ADCY4|GRK2|PRKAR1A|ADCY2|GNAT2|KPNA2|CAMK2B|CAMK2G|GNAL|PRKCG|CAMKK1|PLCB3|CALM1|AHCYL1|PLCB1|ADCY7|NBEA|GNAZ|CAMK2D|GNAI1|PRKX|PRKAR2B|CAMKK2|PDE1B|ITPR2|PLA2G4A
NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,0.00513112884834664,0.0312770083303677,0.568004082887657,1.76281894794017,26,21,GUCY1B1|GUCY1A2|ITPR1|KCNMB2|PDE2A|PDE11A|NOS2|GUCY1A1|NOS3|PDE10A|PDE5A|NOS1|KCNMA1|PRKG1|KCNMB1|PDE1B|PRKG2
DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,0.00200327809142233,0.0158211455589477,0.442751754140891,1.76122701418912,10,63,ADAMTSL3|GALNT12|MUC6|SBSPON|ADAMTS13|ADAMTS9|CFP|ADAMTSL2|ADAMTS15|NOTCH4|ADAMTS2|NOTCH1|NOTCH3|THSD7B|ADAMTS3|ADAMTSL1|ADAMTS6|LFNG|THSD1|SEMA5B|ADAMTS7|ADAMTS5|THSD4
